#
# Unicode mapping for JIS C 6226:1978 (retronymously JIS X 0208:1978) with NEC PC98 extensions.
# Amended 2019-02 with additional deviations from modern mappings to fully use the closest matches
#   in the 1990-JIS (including JIS X 0212) repertoire (although U+663B/U+6602 were still their
#   Microsoft way around, as an oversight on my part).
# Further amended 2021-08-05 to swap U+663B/U+6602 and use some closer 2004-JIS and other characters:
#   20-34: now U+3D4E, was U+6F97
#   25-23: now U+663B, was U+6602 (compare 90-22)
#   26-84: now U+6805 (GB 2312), was U+67F5
#   32-70: now U+87EC (2000-JIS level 3), was U+8749
#   34-45: now U+9A52 (2000-JIS level 3), was U+9A28
#   35-29: now U+7C1E (2000-JIS level 3), was U+7BAA
#   39-77: now U+525D (2004-JIS level 3), was U+5265
#   53-67: now U+21A1A, was U+5BC3
#   54-02: now U+5C5B (2004-JIS level 3), was U+5C4F
#   90-22: now U+6602, was U+663B (compare 25-23)
# Further amended 2021-08-12 referencing NEC-specific CIDs, double-checked against bitmap font:
#   17-28: kept as U+958F; changing to U+28CDD per CID map is not justified by bitmap font
#   23-46: now U+25874, was U+7A3D
#   23-53: now U+8346, was U+834A
#   23-68: now U+28EF6, was U+9699
#   59-42: now U+67FA, was U+67B4
#   59-84: now U+688E, was U+688D
#   63-83: kept as U+71D7; changing to U+243D0 per CID map is not justified by bitmap font
#   73-28: kept as U+85DC; changing to U+853E per CID map is not justified by bitmap font
#   80-19: kept as U+96CE; changing to U+7762 per CID map is not justified by bitmap font
#
# NEC's double byte character set makes substantial use of halfwidth-fullwidth distinctions which
# cannot be represented in Unicode. Following a convention established by Apple, W (naturally wide)
# or A (ambiguous width) codepoints followed by the private use codepoint f87f indicate halfwidth.
#
0x3a7d	U+518a	# 26-93, CJK UNIFIED IDEOGRAPH-518A
0x3a7e	U+5237	# 26-94, CJK UNIFIED IDEOGRAPH-5237
0x3b21	U+5bdf	# 27-1, CJK UNIFIED IDEOGRAPH-5BDF
0x3b22	U+62f6	# 27-2, CJK UNIFIED IDEOGRAPH-62F6
0x3b23	U+64ae	# 27-3, CJK UNIFIED IDEOGRAPH-64AE
0x3b24	U+64e6	# 27-4, CJK UNIFIED IDEOGRAPH-64E6
0x3b25	U+672d	# 27-5, CJK UNIFIED IDEOGRAPH-672D
0x3b26	U+6bba	# 27-6, CJK UNIFIED IDEOGRAPH-6BBA
0x3b27	U+85a9	# 27-7, CJK UNIFIED IDEOGRAPH-85A9
0x3b28	U+96d1	# 27-8, CJK UNIFIED IDEOGRAPH-96D1
0x3b29	U+7690	# 27-9, CJK UNIFIED IDEOGRAPH-7690
0x3b2a	U+9bd6	# 27-10, CJK UNIFIED IDEOGRAPH-9BD6
0x3b2b	U+634c	# 27-11, CJK UNIFIED IDEOGRAPH-634C
0x3b2c	U+9306	# 27-12, CJK UNIFIED IDEOGRAPH-9306
0x3b2d	U+9bab	# 27-13, CJK UNIFIED IDEOGRAPH-9BAB
0x3b2e	U+76bf	# 27-14, CJK UNIFIED IDEOGRAPH-76BF
0x3b2f	U+6652	# 27-15, CJK UNIFIED IDEOGRAPH-6652
0x3b30	U+4e09	# 27-16, CJK UNIFIED IDEOGRAPH-4E09
0x3b31	U+5098	# 27-17, CJK UNIFIED IDEOGRAPH-5098
0x3b32	U+53c2	# 27-18, CJK UNIFIED IDEOGRAPH-53C2
0x3b33	U+5c71	# 27-19, CJK UNIFIED IDEOGRAPH-5C71
0x3b34	U+60e8	# 27-20, CJK UNIFIED IDEOGRAPH-60E8
0x3b35	U+6492	# 27-21, CJK UNIFIED IDEOGRAPH-6492
0x3b36	U+6563	# 27-22, CJK UNIFIED IDEOGRAPH-6563
0x3b37	U+685f	# 27-23, CJK UNIFIED IDEOGRAPH-685F
0x3b38	U+71e6	# 27-24, CJK UNIFIED IDEOGRAPH-71E6
0x3b39	U+73ca	# 27-25, CJK UNIFIED IDEOGRAPH-73CA
0x3b3a	U+7523	# 27-26, CJK UNIFIED IDEOGRAPH-7523
0x3b3b	U+7b97	# 27-27, CJK UNIFIED IDEOGRAPH-7B97
0x3b3c	U+7e82	# 27-28, CJK UNIFIED IDEOGRAPH-7E82
0x3b3d	U+8695	# 27-29, CJK UNIFIED IDEOGRAPH-8695
0x3b3e	U+8b83	# 27-30, CJK UNIFIED IDEOGRAPH-8B83
0x3b3f	U+8cdb	# 27-31, CJK UNIFIED IDEOGRAPH-8CDB
0x3b40	U+9178	# 27-32, CJK UNIFIED IDEOGRAPH-9178
0x3b41	U+9910	# 27-33, CJK UNIFIED IDEOGRAPH-9910
0x3b42	U+65ac	# 27-34, CJK UNIFIED IDEOGRAPH-65AC
0x3b43	U+66ab	# 27-35, CJK UNIFIED IDEOGRAPH-66AB
0x3b44	U+6b8b	# 27-36, CJK UNIFIED IDEOGRAPH-6B8B
0x3b45	U+4ed5	# 27-37, CJK UNIFIED IDEOGRAPH-4ED5
0x3b46	U+4ed4	# 27-38, CJK UNIFIED IDEOGRAPH-4ED4
0x3b47	U+4f3a	# 27-39, CJK UNIFIED IDEOGRAPH-4F3A
0x3b48	U+4f7f	# 27-40, CJK UNIFIED IDEOGRAPH-4F7F
0x3b49	U+523a	# 27-41, CJK UNIFIED IDEOGRAPH-523A
0x3b4a	U+53f8	# 27-42, CJK UNIFIED IDEOGRAPH-53F8
0x3b4b	U+53f2	# 27-43, CJK UNIFIED IDEOGRAPH-53F2
0x3b4c	U+55e3	# 27-44, CJK UNIFIED IDEOGRAPH-55E3
0x3b4d	U+56db	# 27-45, CJK UNIFIED IDEOGRAPH-56DB
0x3b4e	U+58eb	# 27-46, CJK UNIFIED IDEOGRAPH-58EB
0x3b4f	U+59cb	# 27-47, CJK UNIFIED IDEOGRAPH-59CB
0x3b50	U+59c9	# 27-48, CJK UNIFIED IDEOGRAPH-59C9
0x3b51	U+59ff	# 27-49, CJK UNIFIED IDEOGRAPH-59FF
0x3b52	U+5b50	# 27-50, CJK UNIFIED IDEOGRAPH-5B50
0x3b53	U+5c4d	# 27-51, CJK UNIFIED IDEOGRAPH-5C4D
0x3b54	U+5e02	# 27-52, CJK UNIFIED IDEOGRAPH-5E02
0x3b55	U+5e2b	# 27-53, CJK UNIFIED IDEOGRAPH-5E2B
0x3b56	U+5fd7	# 27-54, CJK UNIFIED IDEOGRAPH-5FD7
0x3b57	U+601d	# 27-55, CJK UNIFIED IDEOGRAPH-601D
0x3b58	U+6307	# 27-56, CJK UNIFIED IDEOGRAPH-6307
0x3b59	U+652f	# 27-57, CJK UNIFIED IDEOGRAPH-652F
0x3b5a	U+5b5c	# 27-58, CJK UNIFIED IDEOGRAPH-5B5C
0x3b5b	U+65af	# 27-59, CJK UNIFIED IDEOGRAPH-65AF
0x3b5c	U+65bd	# 27-60, CJK UNIFIED IDEOGRAPH-65BD
0x3b5d	U+65e8	# 27-61, CJK UNIFIED IDEOGRAPH-65E8
0x3b5e	U+679d	# 27-62, CJK UNIFIED IDEOGRAPH-679D
0x3b5f	U+6b62	# 27-63, CJK UNIFIED IDEOGRAPH-6B62
0x3b60	U+6b7b	# 27-64, CJK UNIFIED IDEOGRAPH-6B7B
0x3b61	U+6c0f	# 27-65, CJK UNIFIED IDEOGRAPH-6C0F
0x3b62	U+7345	# 27-66, CJK UNIFIED IDEOGRAPH-7345
0x3b63	U+7949	# 27-67, CJK UNIFIED IDEOGRAPH-7949
0x3b64	U+79c1	# 27-68, CJK UNIFIED IDEOGRAPH-79C1
0x3b65	U+7cf8	# 27-69, CJK UNIFIED IDEOGRAPH-7CF8
0x3b66	U+7d19	# 27-70, CJK UNIFIED IDEOGRAPH-7D19
0x3b67	U+7d2b	# 27-71, CJK UNIFIED IDEOGRAPH-7D2B
0x3b68	U+80a2	# 27-72, CJK UNIFIED IDEOGRAPH-80A2
0x3b69	U+8102	# 27-73, CJK UNIFIED IDEOGRAPH-8102
0x3b6a	U+81f3	# 27-74, CJK UNIFIED IDEOGRAPH-81F3
0x3b6b	U+8996	# 27-75, CJK UNIFIED IDEOGRAPH-8996
0x3b6c	U+8a5e	# 27-76, CJK UNIFIED IDEOGRAPH-8A5E
0x3b6d	U+8a69	# 27-77, CJK UNIFIED IDEOGRAPH-8A69
0x3b6e	U+8a66	# 27-78, CJK UNIFIED IDEOGRAPH-8A66
0x3b6f	U+8a8c	# 27-79, CJK UNIFIED IDEOGRAPH-8A8C
0x3b70	U+8aee	# 27-80, CJK UNIFIED IDEOGRAPH-8AEE
0x3b71	U+8cc7	# 27-81, CJK UNIFIED IDEOGRAPH-8CC7
0x3b72	U+8cdc	# 27-82, CJK UNIFIED IDEOGRAPH-8CDC
0x3b73	U+96cc	# 27-83, CJK UNIFIED IDEOGRAPH-96CC
0x3b74	U+98fc	# 27-84, CJK UNIFIED IDEOGRAPH-98FC
0x3b75	U+6b6f	# 27-85, CJK UNIFIED IDEOGRAPH-6B6F
0x3b76	U+4e8b	# 27-86, CJK UNIFIED IDEOGRAPH-4E8B
0x3b77	U+4f3c	# 27-87, CJK UNIFIED IDEOGRAPH-4F3C
0x3b78	U+4f8d	# 27-88, CJK UNIFIED IDEOGRAPH-4F8D
0x3b79	U+5150	# 27-89, CJK UNIFIED IDEOGRAPH-5150
0x3b7a	U+5b57	# 27-90, CJK UNIFIED IDEOGRAPH-5B57
0x3b7b	U+5bfa	# 27-91, CJK UNIFIED IDEOGRAPH-5BFA
0x3b7c	U+6148	# 27-92, CJK UNIFIED IDEOGRAPH-6148
0x3b7d	U+6301	# 27-93, CJK UNIFIED IDEOGRAPH-6301
0x3b7e	U+6642	# 27-94, CJK UNIFIED IDEOGRAPH-6642
0x3c21	U+6b21	# 28-1, CJK UNIFIED IDEOGRAPH-6B21
0x3c22	U+6ecb	# 28-2, CJK UNIFIED IDEOGRAPH-6ECB
0x3c23	U+6cbb	# 28-3, CJK UNIFIED IDEOGRAPH-6CBB
0x3c24	U+723e	# 28-4, CJK UNIFIED IDEOGRAPH-723E
0x3c25	U+74bd	# 28-5, CJK UNIFIED IDEOGRAPH-74BD
0x3c26	U+75d4	# 28-6, CJK UNIFIED IDEOGRAPH-75D4
0x3c27	U+78c1	# 28-7, CJK UNIFIED IDEOGRAPH-78C1
0x3c28	U+793a	# 28-8, CJK UNIFIED IDEOGRAPH-793A
0x3c29	U+800c	# 28-9, CJK UNIFIED IDEOGRAPH-800C
0x3c2a	U+8033	# 28-10, CJK UNIFIED IDEOGRAPH-8033
0x3c2b	U+81ea	# 28-11, CJK UNIFIED IDEOGRAPH-81EA
0x3c2c	U+8494	# 28-12, CJK UNIFIED IDEOGRAPH-8494
0x3c2d	U+8f9e	# 28-13, CJK UNIFIED IDEOGRAPH-8F9E
0x3c2e	U+6c50	# 28-14, CJK UNIFIED IDEOGRAPH-6C50
0x3c2f	U+9e7f	# 28-15, CJK UNIFIED IDEOGRAPH-9E7F
0x3c30	U+5f0f	# 28-16, CJK UNIFIED IDEOGRAPH-5F0F
0x3c31	U+8b58	# 28-17, CJK UNIFIED IDEOGRAPH-8B58
0x3c32	U+9d2b	# 28-18, CJK UNIFIED IDEOGRAPH-9D2B
0x3c33	U+7afa	# 28-19, CJK UNIFIED IDEOGRAPH-7AFA
0x3c34	U+8ef8	# 28-20, CJK UNIFIED IDEOGRAPH-8EF8
0x3c35	U+5b8d	# 28-21, CJK UNIFIED IDEOGRAPH-5B8D
0x3c36	U+96eb	# 28-22, CJK UNIFIED IDEOGRAPH-96EB
0x3c37	U+4e03	# 28-23, CJK UNIFIED IDEOGRAPH-4E03
0x3c38	U+53f1	# 28-24, CJK UNIFIED IDEOGRAPH-53F1
0x3c39	U+57f7	# 28-25, CJK UNIFIED IDEOGRAPH-57F7
0x3c3a	U+5931	# 28-26, CJK UNIFIED IDEOGRAPH-5931
0x3c3b	U+5ac9	# 28-27, CJK UNIFIED IDEOGRAPH-5AC9
0x3c3c	U+5ba4	# 28-28, CJK UNIFIED IDEOGRAPH-5BA4
0x3c3d	U+6089	# 28-29, CJK UNIFIED IDEOGRAPH-6089
0x3c3e	U+6e7f	# 28-30, CJK UNIFIED IDEOGRAPH-6E7F
0x3c3f	U+6f06	# 28-31, CJK UNIFIED IDEOGRAPH-6F06
0x3c40	U+75be	# 28-32, CJK UNIFIED IDEOGRAPH-75BE
0x3c41	U+8cea	# 28-33, CJK UNIFIED IDEOGRAPH-8CEA
0x3c42	U+5b9f	# 28-34, CJK UNIFIED IDEOGRAPH-5B9F
0x3c43	U+8500	# 28-35, CJK UNIFIED IDEOGRAPH-8500
0x3c44	U+7be0	# 28-36, CJK UNIFIED IDEOGRAPH-7BE0
0x3c45	U+5072	# 28-37, CJK UNIFIED IDEOGRAPH-5072
0x3c46	U+67f4	# 28-38, CJK UNIFIED IDEOGRAPH-67F4
0x3c47	U+829d	# 28-39, CJK UNIFIED IDEOGRAPH-829D
0x3c48	U+5c62	# 28-40, CJK UNIFIED IDEOGRAPH-5C62
0x3c49	U+8602	# 28-41, CJK UNIFIED IDEOGRAPH-8602
0x3c4a	U+7e1e	# 28-42, CJK UNIFIED IDEOGRAPH-7E1E
0x3c4b	U+820e	# 28-43, CJK UNIFIED IDEOGRAPH-820E
0x3c4c	U+5199	# 28-44, CJK UNIFIED IDEOGRAPH-5199
0x3c4d	U+5c04	# 28-45, CJK UNIFIED IDEOGRAPH-5C04
0x3c4e	U+6368	# 28-46, CJK UNIFIED IDEOGRAPH-6368
0x3c4f	U+8d66	# 28-47, CJK UNIFIED IDEOGRAPH-8D66
0x3c50	U+659c	# 28-48, CJK UNIFIED IDEOGRAPH-659C
0x3c51	U+716e	# 28-49, CJK UNIFIED IDEOGRAPH-716E
0x3c52	U+793e	# 28-50, CJK UNIFIED IDEOGRAPH-793E
0x3c53	U+7d17	# 28-51, CJK UNIFIED IDEOGRAPH-7D17
0x3c54	U+8005	# 28-52, CJK UNIFIED IDEOGRAPH-8005
0x3c55	U+8b1d	# 28-53, CJK UNIFIED IDEOGRAPH-8B1D
0x3c56	U+8eca	# 28-54, CJK UNIFIED IDEOGRAPH-8ECA
0x3c57	U+906e	# 28-55, CJK UNIFIED IDEOGRAPH-906E
0x3c58	U+86c7	# 28-56, CJK UNIFIED IDEOGRAPH-86C7
0x3c59	U+90aa	# 28-57, CJK UNIFIED IDEOGRAPH-90AA
0x3c5a	U+501f	# 28-58, CJK UNIFIED IDEOGRAPH-501F
0x3c5b	U+52fa	# 28-59, CJK UNIFIED IDEOGRAPH-52FA
0x3c5c	U+5c3a	# 28-60, CJK UNIFIED IDEOGRAPH-5C3A
0x3c5d	U+6753	# 28-61, CJK UNIFIED IDEOGRAPH-6753
0x3c5e	U+707c	# 28-62, CJK UNIFIED IDEOGRAPH-707C
0x3c5f	U+7235	# 28-63, CJK UNIFIED IDEOGRAPH-7235
0x3c60	U+914c	# 28-64, CJK UNIFIED IDEOGRAPH-914C
0x3c61	U+91c8	# 28-65, CJK UNIFIED IDEOGRAPH-91C8
0x3c62	U+932b	# 28-66, CJK UNIFIED IDEOGRAPH-932B
0x3c63	U+82e5	# 28-67, CJK UNIFIED IDEOGRAPH-82E5
0x3c64	U+5bc2	# 28-68, CJK UNIFIED IDEOGRAPH-5BC2
0x3c65	U+5f31	# 28-69, CJK UNIFIED IDEOGRAPH-5F31
0x3c66	U+60f9	# 28-70, CJK UNIFIED IDEOGRAPH-60F9
0x3c67	U+4e3b	# 28-71, CJK UNIFIED IDEOGRAPH-4E3B
0x3c68	U+53d6	# 28-72, CJK UNIFIED IDEOGRAPH-53D6
0x3c69	U+5b88	# 28-73, CJK UNIFIED IDEOGRAPH-5B88
0x3c6a	U+624b	# 28-74, CJK UNIFIED IDEOGRAPH-624B
0x3c6b	U+6731	# 28-75, CJK UNIFIED IDEOGRAPH-6731
0x3c6c	U+6b8a	# 28-76, CJK UNIFIED IDEOGRAPH-6B8A
0x3c6d	U+72e9	# 28-77, CJK UNIFIED IDEOGRAPH-72E9
0x3c6e	U+73e0	# 28-78, CJK UNIFIED IDEOGRAPH-73E0
0x3c6f	U+7a2e	# 28-79, CJK UNIFIED IDEOGRAPH-7A2E
0x3c70	U+816b	# 28-80, CJK UNIFIED IDEOGRAPH-816B
0x3c71	U+8da3	# 28-81, CJK UNIFIED IDEOGRAPH-8DA3
0x3c72	U+9152	# 28-82, CJK UNIFIED IDEOGRAPH-9152
0x3c73	U+9996	# 28-83, CJK UNIFIED IDEOGRAPH-9996
0x3c74	U+5112	# 28-84, CJK UNIFIED IDEOGRAPH-5112
0x3c75	U+53d7	# 28-85, CJK UNIFIED IDEOGRAPH-53D7
0x3c76	U+546a	# 28-86, CJK UNIFIED IDEOGRAPH-546A
0x3c77	U+5bff	# 28-87, CJK UNIFIED IDEOGRAPH-5BFF
0x3c78	U+6388	# 28-88, CJK UNIFIED IDEOGRAPH-6388
0x3c79	U+6a39	# 28-89, CJK UNIFIED IDEOGRAPH-6A39
0x3c7a	U+7dac	# 28-90, CJK UNIFIED IDEOGRAPH-7DAC
0x3c7b	U+9700	# 28-91, CJK UNIFIED IDEOGRAPH-9700
0x3c7c	U+56da	# 28-92, CJK UNIFIED IDEOGRAPH-56DA
0x3c7d	U+53ce	# 28-93, CJK UNIFIED IDEOGRAPH-53CE
0x3c7e	U+5468	# 28-94, CJK UNIFIED IDEOGRAPH-5468
0x3d21	U+5b97	# 29-1, CJK UNIFIED IDEOGRAPH-5B97
0x3d22	U+5c31	# 29-2, CJK UNIFIED IDEOGRAPH-5C31
0x3d23	U+5dde	# 29-3, CJK UNIFIED IDEOGRAPH-5DDE
0x3d24	U+4fee	# 29-4, CJK UNIFIED IDEOGRAPH-4FEE
0x3d25	U+6101	# 29-5, CJK UNIFIED IDEOGRAPH-6101
0x3d26	U+62fe	# 29-6, CJK UNIFIED IDEOGRAPH-62FE
0x3d27	U+6d32	# 29-7, CJK UNIFIED IDEOGRAPH-6D32
0x3d28	U+79c0	# 29-8, CJK UNIFIED IDEOGRAPH-79C0
0x3d29	U+79cb	# 29-9, CJK UNIFIED IDEOGRAPH-79CB
0x3d2a	U+7d42	# 29-10, CJK UNIFIED IDEOGRAPH-7D42
0x3d2b	U+7e61	# 29-11, CJK UNIFIED IDEOGRAPH-7E61
0x3d2c	U+7fd2	# 29-12, CJK UNIFIED IDEOGRAPH-7FD2
0x3d2d	U+81ed	# 29-13, CJK UNIFIED IDEOGRAPH-81ED
0x3d2e	U+821f	# 29-14, CJK UNIFIED IDEOGRAPH-821F
0x3d2f	U+8490	# 29-15, CJK UNIFIED IDEOGRAPH-8490
0x3d30	U+8846	# 29-16, CJK UNIFIED IDEOGRAPH-8846
0x3d31	U+8972	# 29-17, CJK UNIFIED IDEOGRAPH-8972
0x3d32	U+8b90	# 29-18, CJK UNIFIED IDEOGRAPH-8B90
0x3d33	U+8e74	# 29-19, CJK UNIFIED IDEOGRAPH-8E74
0x3d34	U+8f2f	# 29-20, CJK UNIFIED IDEOGRAPH-8F2F
0x3d35	U+9031	# 29-21, CJK UNIFIED IDEOGRAPH-9031
0x3d36	U+914b	# 29-22, CJK UNIFIED IDEOGRAPH-914B
0x3d37	U+916c	# 29-23, CJK UNIFIED IDEOGRAPH-916C
0x3d38	U+96c6	# 29-24, CJK UNIFIED IDEOGRAPH-96C6
0x3d39	U+919c	# 29-25, CJK UNIFIED IDEOGRAPH-919C
0x3d3a	U+4ec0	# 29-26, CJK UNIFIED IDEOGRAPH-4EC0
0x3d3b	U+4f4f	# 29-27, CJK UNIFIED IDEOGRAPH-4F4F
0x3d3c	U+5145	# 29-28, CJK UNIFIED IDEOGRAPH-5145
0x3d3d	U+5341	# 29-29, CJK UNIFIED IDEOGRAPH-5341
0x3d3e	U+5f93	# 29-30, CJK UNIFIED IDEOGRAPH-5F93
0x3d3f	U+620e	# 29-31, CJK UNIFIED IDEOGRAPH-620E
0x3d40	U+67d4	# 29-32, CJK UNIFIED IDEOGRAPH-67D4
0x3d41	U+6c41	# 29-33, CJK UNIFIED IDEOGRAPH-6C41
0x3d42	U+6e0b	# 29-34, CJK UNIFIED IDEOGRAPH-6E0B
0x3d43	U+7363	# 29-35, CJK UNIFIED IDEOGRAPH-7363
0x3d44	U+7e26	# 29-36, CJK UNIFIED IDEOGRAPH-7E26
0x3d45	U+91cd	# 29-37, CJK UNIFIED IDEOGRAPH-91CD
0x3d46	U+9283	# 29-38, CJK UNIFIED IDEOGRAPH-9283
0x3d47	U+53d4	# 29-39, CJK UNIFIED IDEOGRAPH-53D4
0x3d48	U+5919	# 29-40, CJK UNIFIED IDEOGRAPH-5919
0x3d49	U+5bbf	# 29-41, CJK UNIFIED IDEOGRAPH-5BBF
0x3d4a	U+6dd1	# 29-42, CJK UNIFIED IDEOGRAPH-6DD1
0x3d4b	U+795d	# 29-43, CJK UNIFIED IDEOGRAPH-795D
0x3d4c	U+7e2e	# 29-44, CJK UNIFIED IDEOGRAPH-7E2E
0x3d4d	U+7c9b	# 29-45, CJK UNIFIED IDEOGRAPH-7C9B
0x3d4e	U+587e	# 29-46, CJK UNIFIED IDEOGRAPH-587E
0x3d4f	U+719f	# 29-47, CJK UNIFIED IDEOGRAPH-719F
0x3d50	U+51fa	# 29-48, CJK UNIFIED IDEOGRAPH-51FA
0x3d51	U+8853	# 29-49, CJK UNIFIED IDEOGRAPH-8853
0x3d52	U+8ff0	# 29-50, CJK UNIFIED IDEOGRAPH-8FF0
0x3d53	U+4fca	# 29-51, CJK UNIFIED IDEOGRAPH-4FCA
0x3d54	U+5cfb	# 29-52, CJK UNIFIED IDEOGRAPH-5CFB
0x3d55	U+6625	# 29-53, CJK UNIFIED IDEOGRAPH-6625
0x3d56	U+77ac	# 29-54, CJK UNIFIED IDEOGRAPH-77AC
0x3d57	U+7ae3	# 29-55, CJK UNIFIED IDEOGRAPH-7AE3
0x3d58	U+821c	# 29-56, CJK UNIFIED IDEOGRAPH-821C
0x3d59	U+99ff	# 29-57, CJK UNIFIED IDEOGRAPH-99FF
0x3d5a	U+51c6	# 29-58, CJK UNIFIED IDEOGRAPH-51C6
0x3d5b	U+5faa	# 29-59, CJK UNIFIED IDEOGRAPH-5FAA
0x3d5c	U+65ec	# 29-60, CJK UNIFIED IDEOGRAPH-65EC
0x3d5d	U+696f	# 29-61, CJK UNIFIED IDEOGRAPH-696F
0x3d5e	U+6b89	# 29-62, CJK UNIFIED IDEOGRAPH-6B89
0x3d5f	U+6df3	# 29-63, CJK UNIFIED IDEOGRAPH-6DF3
0x3d60	U+6e96	# 29-64, CJK UNIFIED IDEOGRAPH-6E96
0x3d61	U+6f64	# 29-65, CJK UNIFIED IDEOGRAPH-6F64
0x3d62	U+76fe	# 29-66, CJK UNIFIED IDEOGRAPH-76FE
0x3d63	U+7d14	# 29-67, CJK UNIFIED IDEOGRAPH-7D14
0x3d64	U+5de1	# 29-68, CJK UNIFIED IDEOGRAPH-5DE1
0x3d65	U+9075	# 29-69, CJK UNIFIED IDEOGRAPH-9075
0x3d66	U+9187	# 29-70, CJK UNIFIED IDEOGRAPH-9187
0x3d67	U+9806	# 29-71, CJK UNIFIED IDEOGRAPH-9806
0x3d68	U+51e6	# 29-72, CJK UNIFIED IDEOGRAPH-51E6
0x3d69	U+521d	# 29-73, CJK UNIFIED IDEOGRAPH-521D
0x3d6a	U+6240	# 29-74, CJK UNIFIED IDEOGRAPH-6240
0x3d6b	U+6691	# 29-75, CJK UNIFIED IDEOGRAPH-6691
0x3d6c	U+66d9	# 29-76, CJK UNIFIED IDEOGRAPH-66D9
0x3d6d	U+6e1a	# 29-77, CJK UNIFIED IDEOGRAPH-6E1A
0x3d6e	U+5eb6	# 29-78, CJK UNIFIED IDEOGRAPH-5EB6
0x3d6f	U+7dd2	# 29-79, CJK UNIFIED IDEOGRAPH-7DD2
0x3d70	U+7f72	# 29-80, CJK UNIFIED IDEOGRAPH-7F72
0x3d71	U+66f8	# 29-81, CJK UNIFIED IDEOGRAPH-66F8
0x3d72	U+85af	# 29-82, CJK UNIFIED IDEOGRAPH-85AF
0x3d73	U+85f7	# 29-83, CJK UNIFIED IDEOGRAPH-85F7
0x3d74	U+8af8	# 29-84, CJK UNIFIED IDEOGRAPH-8AF8
0x3d75	U+52a9	# 29-85, CJK UNIFIED IDEOGRAPH-52A9
0x3d76	U+53d9	# 29-86, CJK UNIFIED IDEOGRAPH-53D9
0x3d77	U+5973	# 29-87, CJK UNIFIED IDEOGRAPH-5973
0x3d78	U+5e8f	# 29-88, CJK UNIFIED IDEOGRAPH-5E8F
0x3d79	U+5f90	# 29-89, CJK UNIFIED IDEOGRAPH-5F90
0x3d7a	U+6055	# 29-90, CJK UNIFIED IDEOGRAPH-6055
0x3d7b	U+92e4	# 29-91, CJK UNIFIED IDEOGRAPH-92E4
0x3d7c	U+9664	# 29-92, CJK UNIFIED IDEOGRAPH-9664
0x3d7d	U+50b7	# 29-93, CJK UNIFIED IDEOGRAPH-50B7
0x3d7e	U+511f	# 29-94, CJK UNIFIED IDEOGRAPH-511F
0x3e21	U+52dd	# 30-1, CJK UNIFIED IDEOGRAPH-52DD
0x3e22	U+5320	# 30-2, CJK UNIFIED IDEOGRAPH-5320
0x3e23	U+5347	# 30-3, CJK UNIFIED IDEOGRAPH-5347
0x3e24	U+53ec	# 30-4, CJK UNIFIED IDEOGRAPH-53EC
0x3e25	U+54e8	# 30-5, CJK UNIFIED IDEOGRAPH-54E8
0x3e26	U+5546	# 30-6, CJK UNIFIED IDEOGRAPH-5546
0x3e27	U+5531	# 30-7, CJK UNIFIED IDEOGRAPH-5531
0x3e28	U+5617	# 30-8, CJK UNIFIED IDEOGRAPH-5617
0x3e29	U+5968	# 30-9, CJK UNIFIED IDEOGRAPH-5968
0x3e2a	U+59be	# 30-10, CJK UNIFIED IDEOGRAPH-59BE
0x3e2b	U+5a3c	# 30-11, CJK UNIFIED IDEOGRAPH-5A3C
0x3e2c	U+5bb5	# 30-12, CJK UNIFIED IDEOGRAPH-5BB5
0x3e2d	U+5c06	# 30-13, CJK UNIFIED IDEOGRAPH-5C06
0x3e2e	U+5c0f	# 30-14, CJK UNIFIED IDEOGRAPH-5C0F
0x3e2f	U+5c11	# 30-15, CJK UNIFIED IDEOGRAPH-5C11
0x3e30	U+5c1a	# 30-16, CJK UNIFIED IDEOGRAPH-5C1A
0x3e31	U+5e84	# 30-17, CJK UNIFIED IDEOGRAPH-5E84
0x3e32	U+5e8a	# 30-18, CJK UNIFIED IDEOGRAPH-5E8A
0x3e33	U+5ee0	# 30-19, CJK UNIFIED IDEOGRAPH-5EE0
0x3e34	U+5f70	# 30-20, CJK UNIFIED IDEOGRAPH-5F70
0x3e35	U+627f	# 30-21, CJK UNIFIED IDEOGRAPH-627F
0x3e36	U+6284	# 30-22, CJK UNIFIED IDEOGRAPH-6284
0x3e37	U+62db	# 30-23, CJK UNIFIED IDEOGRAPH-62DB
0x3e38	U+638c	# 30-24, CJK UNIFIED IDEOGRAPH-638C
0x3e39	U+6377	# 30-25, CJK UNIFIED IDEOGRAPH-6377
0x3e3a	U+6607	# 30-26, CJK UNIFIED IDEOGRAPH-6607
0x3e3b	U+660c	# 30-27, CJK UNIFIED IDEOGRAPH-660C
0x3e3c	U+662d	# 30-28, CJK UNIFIED IDEOGRAPH-662D
0x3e3d	U+6676	# 30-29, CJK UNIFIED IDEOGRAPH-6676
0x3e3e	U+677e	# 30-30, CJK UNIFIED IDEOGRAPH-677E
0x3e3f	U+68a2	# 30-31, CJK UNIFIED IDEOGRAPH-68A2
0x3e40	U+6a1f	# 30-32, CJK UNIFIED IDEOGRAPH-6A1F
0x3e41	U+6a35	# 30-33, CJK UNIFIED IDEOGRAPH-6A35
0x3e42	U+6cbc	# 30-34, CJK UNIFIED IDEOGRAPH-6CBC
0x3e43	U+6d88	# 30-35, CJK UNIFIED IDEOGRAPH-6D88
